logFC	AveExpr	t	P.Value	adj.P.Val	B	Symbol
-2.35131146666667	2.951492	-1.40585552396396	0.173935081951555	0.535609162792012	-4.45982967335574	HMCN1
-5.30425383333333	12.5452265217391	-1.40581382255304	0.173947311940283	0.535609162792012	-4.45985350789692	PCDHB9
-13.5002065	36.77333	-1.40563240685009	0.174000524663259	0.535674416100783	-4.45995719041395	STX11
435.839916666666	3083.10217391304	1.40549581489608	0.174040598302778	0.53568560654509	-4.4600352488019	NDUFS5
4.29487008333333	13.9595334782609	1.40537297059514	0.174076644926912	0.53568560654509	-4.46010544602611	DSC3
9.00969558333334	31.601052173913	1.40525839917551	0.174110269389052	0.53568560654509	-4.46017091178235	POLR2L
-5.00977791666667	13.9688847826087	-1.40507791224682	0.174163249288874	0.53568560654509	-4.46027403347898	NFIB
-85.5879533333333	268.339769565217	-1.40507444739418	0.174164266483277	0.53568560654509	-4.46027601303645	KLF12
-22.0725008333333	63.2745782608696	-1.40495036185575	0.174200698035559	0.535699168646483	-4.4603469038542	TOM1
9.86024166666667	43.0492173913043	1.40460213086319	0.174302971292801	0.535901449641951	-4.4605458256768	SAFB
28.3032166666667	241.427869565217	1.40450827254983	0.174330545098422	0.535901449641951	-4.46059943463634	PHKB
-67.4356916666666	743.124826086957	-1.40434082194343	0.174379747591267	0.535954215957066	-4.460695070674	PARP6
-7.035541	23.0457786956522	-1.4038263397942	0.17453098878464	0.53632052009152	-4.46098885418277	RNF39
268.823166666667	1634.28095652174	1.40366333929365	0.174578927542332	0.536369307411509	-4.46108191540947	MKRN1
-3.9631146	9.36670504347826	-1.40322135338881	0.174708969377469	0.536559009030115	-4.46133421655736	SP140L
-14.8140908333333	52.0887739130435	-1.40312929062713	0.174736065973335	0.536559009030115	-4.46138676185455	ZNF268
73.320875	344.283086956522	1.40312648128573	0.174736892892347	0.536559009030115	-4.4613883652607	ABCE1
-27.3303133333333	54.2173826086957	-1.40299848580424	0.174774571193916	0.536576216095252	-4.46146141500985	EPAS1
63.4596041666666	263.697760869565	1.40288628379658	0.174807605675001	0.536579162447171	-4.46152544704326	NNT
192.376241666666	1141.28439130435	1.40254955762586	0.174906774436835	0.536695377824843	-4.46171758902642	BAG1
-3.7170697	6.88548360869565	-1.4024995291267	0.174921512094686	0.536695377824843	-4.46174613328021	SPAG11B
-7.1398665	13.306347826087	-1.40243096490215	0.174941711714918	0.536695377824843	-4.4617852520546	MYPN
25.8223141666667	69.175552173913	1.40220291807923	0.175008909707033	0.536718266715509	-4.4619153522073	ATRX
-7.677431	19.6164447826087	-1.40218788969111	0.175013338808841	0.536718266715509	-4.46192392531748	CCDC28B
-38.7971491666666	146.295273913043	-1.40179593366618	0.175128886017429	0.536882111571678	-4.46214749701681	ZNF302
121.598941666667	434.824782608696	1.40178893004518	0.175130951213261	0.536882111571678	-4.46215149146239	DICER1
-6.16320375	11.8728430434783	-1.40163035812629	0.17517771538301	0.536927079634001	-4.46224192743652	AMH
8.53941241666667	25.9591082608696	1.40130980724997	0.175272278938125	0.537066960448626	-4.46242471940556	METTL16
-47.8730283333333	173.001834782609	-1.40095294993687	0.175377600951362	0.537066960448626	-4.4626281785638	HEG1
-10.40676	37.1824826086957	-1.40084591424476	0.175409201058318	0.537066960448626	-4.46268919659266	SYTL2
-6.32343441666667	16.1290547826087	-1.40071425921311	0.175448075757807	0.537066960448626	-4.46276424469088	TSHB
-12.808685	63.8723347826087	-1.40065496094397	0.175465587417863	0.537066960448626	-4.46279804513334	SALL2
-100.128733333333	491.619652173913	-1.40059546271411	0.175483159531705	0.537066960448626	-4.46283195849272	HDDC2
-1771.8885	11663.0330434783	-1.40057803859893	0.175488305808482	0.537066960448626	-4.46284188985198	RPS3
51.964	341.773565217391	1.40038530902133	0.175545237238179	0.537066960448626	-4.46295173535039	AEBP2
-85.7898916666667	628.430695652174	-1.40023402058388	0.175589937474447	0.537066960448626	-4.46303795380442	MPC1
78.0778333333333	526.795826086956	1.40010265782384	0.175628757766331	0.537066960448626	-4.46311281114271	ADIPOR1
64.1132083333333	299.610086956522	1.40009172058031	0.175631990246882	0.537066960448626	-4.46311904351942	BLM
-100.603988333333	248.41807826087	-1.39995425266039	0.175672622666577	0.537066960448626	-4.46319737388818	ZNF83
-7.26848691666667	21.8642086956522	-1.39992153138465	0.175682295443877	0.537066960448626	-4.46321601790715	GRB7
3.58321166666666	8.33163217391304	1.39951415211124	0.175802756936834	0.537066960448626	-4.46344810863921	CASQ1
5.63167396666666	8.71771834782609	1.39948985549914	0.175809943494317	0.537066960448626	-4.46346194924517	TMEM17
55.373345	170.693726086957	1.39948135615701	0.175812457522011	0.537066960448626	-4.4634667908678	TIPIN
-434.374341666666	1284.08026086957	-1.39945846499057	0.175819228662455	0.537066960448626	-4.46347983063831	LY86
69.0059558333333	82.6993317391304	1.39944817840787	0.175822271471471	0.537066960448626	-4.46348569025684	CCL8
-3.62450626666667	8.63575156521739	-1.39934954602332	0.175851449427263	0.537066960448626	-4.46354187330078	STMN3
-75.7890416666666	369.258739130435	-1.39909744217016	0.175926045689727	0.537066960448626	-4.46368546356486	FAM78A
34.9566646666666	72.6641847826087	1.39908858825498	0.175928665977643	0.537066960448626	-4.46369050612326	GPAT2
-2.38724933333333	6.22338826086956	-1.39908529794311	0.17592963974287	0.537066960448626	-4.46369238004414	IQUB
-7.20492825	9.01424	-1.39881798531072	0.176008765077532	0.537124544438944	-4.46384461087807	SPATA31D4
4.25728091666667	15.1529513043478	1.39877784650477	0.176020648735315	0.537124544438944	-4.46386746751435	LRRIQ3
96.0845583333334	884.798217391304	1.3986961943346	0.176044824984083	0.537124544438944	-4.46391396201896	SEPHS2
30.9372933333333	123.043995652174	1.39854291751114	0.176090215606869	0.537165065077919	-4.46400123572591	HADHA
-42.0777416666667	290.420869565217	-1.39837403065604	0.176140239717964	0.537219702869976	-4.46409738938187	DHX40
200.524225	1427.23904347826	1.39810368168666	0.176220340403552	0.537320937844218	-4.4642512913747	HK1
159.146125	646.209826086957	1.39804520430648	0.176237670270263	0.537320937844218	-4.46428457799277	TUBB4B
-5.577806	14.9820904347826	-1.39774170920628	0.176327633377531	0.537497262895902	-4.46445731757839	MUC4
-36.7679108333333	107.112465217391	-1.39750075686394	0.176399083421093	0.537617100847417	-4.46459444010019	NFKB2
21.8113308333334	151.025743478261	1.39703132326474	0.176538351760166	0.537943549471005	-4.46486153780954	BCAT2
20.1819008333333	72.5504217391304	1.39671556980673	0.176632076652169	0.538131125535265	-4.46504115745181	KCNK6
19.7226975	76.8809913043478	1.39659492787067	0.176667897195126	0.538142252763521	-4.46510977794177	SLC35A5
17.25972125	39.6582386956522	1.39639672484732	0.176726759457057	0.538223549782833	-4.46522250524265	FPR1
-4.045449	8.19157869565217	-1.39608739337292	0.176818655855933	0.538405404771369	-4.4653984128167	ZNF135
-203.4715	1842.48869565217	-1.39583060671519	0.1768949711474	0.538539758384867	-4.46554441781197	NDUFB11
-56.3665416666667	324.905086956522	-1.39569320243737	0.176935817572473	0.538566101195398	-4.46562253563363	C15orf40
7.10014	39.7662260869565	1.39557949807394	0.176969624365979	0.538571010736485	-4.46568717514754	MARVELD2
-20.5988366666666	122.363626086957	-1.3953232162425	0.177045841443836	0.538690681934852	-4.46583285387889	VILL
57.3710833333334	494.944173913043	1.39523074208574	0.17707334927131	0.538690681934852	-4.46588541426301	SLC25A14
18.89068	90.3752086956522	1.39475078831697	0.177216173469154	0.538814901795404	-4.46615816855024	ILVBL
239.30248125	352.396774347826	1.39464719237491	0.177247013500001	0.538814901795404	-4.46621703226288	SIGLEC1
61.5688833333333	548.930869565217	1.39455284012055	0.177275105450262	0.538814901795404	-4.46627064085005	RALGAPB
-2.73470625	6.29866217391304	-1.39448439379209	0.177295486525617	0.538814901795404	-4.46630952865798	CPNE6
-3.51829875833333	5.51282795652174	-1.39446719439889	0.177300608235335	0.538814901795404	-4.46631930027761	RUNX1
-3.81029366666666	8.70290086956522	-1.39444427899611	0.177307432266346	0.538814901795404	-4.46633231923773	LRP6
-5.694317	9.073495	-1.39422998066397	0.177371258797726	0.538910967749211	-4.46645406118121	NRAP
82.8736625	283.34677826087	1.39380317134903	0.177498434071683	0.539199437731102	-4.4666964883889	ERI1
-1.652207	4.89934869565217	-1.39360107868419	0.177558676448197	0.539284513126704	-4.46681125760993	CX3CL1
9.10707583333333	62.3058347826087	1.3930290275223	0.177729289140813	0.539609219473527	-4.46713606085907	NFATC2IP
-12.4219408333333	46.7588217391304	-1.39302631855445	0.177730097393696	0.539609219473527	-4.46713759874084	RTEL1
222.329425	890.429826086956	1.39272031300537	0.177821416652484	0.539788510103321	-4.46731130390648	ST6GAL1
37.9917666666667	256.352139130435	1.39188512217305	0.178070847508642	0.540287011211128	-4.46778525903981	ZC3HC1
-4.86231883333333	19.34821	-1.39187612922459	0.178073534780513	0.540287011211128	-4.46779036122223	REG4
-7.17042383333333	27.9657991304348	-1.39184604044446	0.178082526141321	0.540287011211128	-4.4678074320247	ZNF597
-5.106647875	13.1446153478261	-1.39148982082259	0.178189001914722	0.540464495823135	-4.46800951163482	FGF13
-12.0103708333333	46.5688369565217	-1.39122578679174	0.178267955682219	0.540464495823135	-4.46815927058072	MAP3K12
-3.65199683333333	5.61259043478261	-1.39113750808054	0.178294359769315	0.540464495823135	-4.46820933717667	OR51B4
-15.4699558333333	76.8361608695652	-1.39104802936657	0.178321125954419	0.540464495823135	-4.46826008193995	LETM1
4.40023420833333	9.36118908695652	1.39091928733375	0.178359642773381	0.540464495823135	-4.46833308929054	ZNF227
-15.1173841666667	60.4612739130435	-1.39079508781245	0.17839680684991	0.540464495823135	-4.46840351591152	MCTP1
-13.1869595	41.4054965217391	-1.39071770086377	0.178419966373388	0.540464495823135	-4.46844739537428	RPTOR
-14.530905	63.400447826087	-1.39067986302577	0.178431290941035	0.540464495823135	-4.46846884928867	DYNC1H1
47.8041333333333	319.669608695652	1.39053470869815	0.178474739800416	0.540464495823135	-4.4685511472386	CAAP1
5.02977416666667	16.53564	1.39049468153901	0.178486722560532	0.540464495823135	-4.46857384026087	NRG2
4.499131125	10.671172826087	1.39039681451446	0.178516023292671	0.540464495823135	-4.46862932301059	MTHFD2L
194.902775	1047.59013043478	1.39017795061732	0.178581563538145	0.540464495823135	-4.46875339079056	TM9SF3
162.700416666667	833.988217391304	1.39016421054793	0.17858567873208	0.540464495823135	-4.46876117916542	RPA2
-2.7151365	3.68912130434783	-1.39002776483828	0.178626548748411	0.540464495823135	-4.46883851849337	CAMK2A
66.501225	415.134739130435	1.38990059011278	0.178664648501951	0.540464495823135	-4.46891059782535	TFIP11
39.615675	301.780434782609	1.38988885416136	0.178668164753461	0.540464495823135	-4.46891724921116	ANKMY2
-2.41705866666666	4.58826739130435	-1.38981515909025	0.178690246063588	0.540464495823135	-4.46895901516187	MAS1L
14.2357966666667	65.4001652173913	1.38939359672535	0.178816600877535	0.540748900231432	-4.46919789985219	HIKESHI
12.63152	49.449347826087	1.38925686269857	0.178857599415661	0.5407751275302	-4.46927537070121	KCNK5
-5.36676566666667	9.87957043478261	-1.38905722345826	0.178917472985643	0.540858403609835	-4.46938847225805	ART4
247.77525	1758.95130434783	1.38891121048851	0.178961273663845	0.540893070844167	-4.46947118529877	UROD
8.56543425	19.9546765217391	1.38841555451476	0.179110023210772	0.541244866021136	-4.4697519150182	THRAP3
-79.4537916666667	369.407434782609	-1.3880205628047	0.17922863319871	0.54143012659243	-4.46997557720569	TWF2
-27.1225283333333	108.795369565217	-1.38799583852432	0.179236059601224	0.54143012659243	-4.46998957564033	UROS
-52.0596916666667	343.457652173913	-1.38782585758646	0.179287123200829	0.541486601196366	-4.47008581071871	PRKRIP1
-3.8857095	8.01503913043478	-1.38765829775111	0.179337470811149	0.5415336412616	-4.47018066651407	UGT3A1
-119.787908333333	760.241826086957	-1.38752698792176	0.179376934047729	0.5415336412616	-4.47025499519619	SEC24B
-29.5024	168.608804347826	-1.38741086701594	0.179411838233213	0.5415336412616	-4.47032072174629	SH3GL1
3.84145908333333	11.0169956521739	1.38734319452877	0.179432182049916	0.5415336412616	-4.47035902372277	SPATA3
-5.867754	14.5252339130435	-1.38703331820476	0.179525361034456	0.541717129283082	-4.47053439300489	FAM184B
191.512641666667	839.994173913043	1.38685192868735	0.179579922237659	0.541784043122417	-4.47063703383474	ANXA4
914.12075	6996.24695652174	1.38663901839466	0.179643981585	0.541879583111336	-4.47075749823879	HMGN2
-2.46295008333333	5.02360195652174	-1.38622571875795	0.179768384929784	0.542078633524743	-4.47099130345716	AVL9
-4.23778708333333	11.1807695652174	-1.38620448596468	0.179774777858526	0.542078633524743	-4.47100331353178	DNASE1L2
3.63402141666667	12.8313252173913	1.38580823214298	0.179894118111353	0.54234072839878	-4.47122742465211	AP5M1
-6.10249458333334	19.7794934782609	-1.38535624782972	0.18003031969352	0.542562075614124	-4.4714829973524	ITIH5
-8.9405025	46.9331	-1.38527549246427	0.180054663259867	0.542562075614124	-4.47152865361768	DRD5
257.772325	586.888260869565	1.38524174834716	0.180064836141408	0.542562075614124	-4.47154773077739	LY6E
-4.82172333333333	10.859567826087	-1.38492152825442	0.180161396044623	0.542755266420042	-4.47172874927123	CRYGN
-75.2717441666667	178.185669565217	-1.38472697238451	0.180220082971848	0.542763150732232	-4.47183871533033	RBP7
-108.359533333333	643.278739130435	-1.38452404363782	0.180281311733934	0.542763150732232	-4.47195340162442	AP1M1
-6.263096	17.866922173913	-1.3844418289686	0.180306122696711	0.542763150732232	-4.47199986213566	SLC47A2
-74.3709166666667	594.21147826087	-1.38438969087457	0.180321858476733	0.542763150732232	-4.47202932494401	LCMT1
-4.56275033333333	10.3105282608696	-1.38437518930039	0.180326235385842	0.542763150732232	-4.4720375195176	C4BPB
-2.65847784166667	3.36493647826087	-1.38396442631637	0.180450248196679	0.542896320650629	-4.47226960761396	MIPOL1
-212.848358333333	622.65247826087	-1.38384647488522	0.180485871254695	0.542896320650629	-4.47233624271239	RLF
-254.632275	626.135347826087	-1.38378214423547	0.180505302407774	0.542896320650629	-4.47237258367922	ADGRE1
-5.96125925	13.5417434782609	-1.38370506836763	0.180528585459442	0.542896320650629	-4.47241612287927	TSPAN17
-5.82907716666667	19.1351904347826	-1.38368772215364	0.180533825726853	0.542896320650629	-4.47242592129118	C8orf88
-32.2472749999999	185.538043478261	-1.38358389643644	0.180565193860966	0.542896320650629	-4.47248456774766	ZXDC
-4.4402505	15.0355169565217	-1.38318370794608	0.180686140525548	0.543098795237218	-4.47271058549332	LRRC59
11.3025360833333	38.0811804347826	1.38294410429513	0.180758585366601	0.543098795237218	-4.47284588511928	ZC3H7B
-7.70850983333333	26.2216234782609	-1.38281442889977	0.180797802714535	0.543098795237218	-4.47291910307015	SPG11
7.13649833333333	35.0785530434783	1.382792444494	0.18080445206389	0.543098795237218	-4.47293151550513	EARS2
-7.33431916666666	28.9776108695652	-1.38273063211203	0.180823148726391	0.543098795237218	-4.47296641409951	ZBTB46
-17.20285	182.538	-1.38255238307204	0.1808770730991	0.543098795237218	-4.47306704505083	ECSIT
-3.49107848333333	5.26107543478261	-1.38245817645682	0.180905577895236	0.543098795237218	-4.47312022573364	FCGR2A
-44.8548316666666	178.454473913043	-1.38242911244273	0.180914372730542	0.543098795237218	-4.47313663214828	AATK
95.6471416666666	548.805695652174	1.38224209891067	0.18097097156753	0.543098795237218	-4.47324219371798	EXOSC7
-12.0122125	43.4966608695652	-1.38209167165047	0.181016507936193	0.543098795237218	-4.47332709609823	PARP15
-122.5428	329.256382608696	-1.382073436756	0.181022028504268	0.543098795237218	-4.47333738755455	ATP2B1
-7.00444375	18.3144582608696	-1.38207316677195	0.181022110242258	0.543098795237218	-4.47333753992808	GPR32
-157.729541666667	603.019782608696	-1.38161355488885	0.181161300804935	0.543229436058277	-4.4735969034109	UBE2NL
297.41215	1445.36069565217	1.3816086832622	0.181162776601612	0.543229436058277	-4.47359965217325	METTL3
-161.1253	1214.0567826087	-1.38157929833648	0.181171678589709	0.543229436058277	-4.4736162321448	HERC1
-194.8897	932.43752173913	-1.38140064757896	0.181225807250363	0.543229436058277	-4.47371702730539	ABCC10
10.6078925	37.0644982608696	1.3812910569441	0.181259018024321	0.543229436058277	-4.47377885378225	CSNK2A1
-3.03306530833333	4.48180230434783	-1.38128620496865	0.181260488497657	0.543229436058277	-4.47378159098044	PLA2G4C
49.6621208333333	224.690152173913	1.38107292317519	0.181325136521181	0.543312032932634	-4.47390190490051	CENPC
31.5058158333333	102.555108695652	1.38098100592881	0.181353003281477	0.543312032932634	-4.47395375186523	HSH2D
-1.39900036666666	2.27511095652174	-1.38056832016509	0.181478160084061	0.543589640115713	-4.47418650024972	GALP
-3.50504983333333	7.69382043478261	-1.38042919891735	0.181520367378249	0.543589814090123	-4.47426495079343	COL26A1
-2.73859808333333	5.10837652173913	-1.38035393064618	0.181543205889265	0.543589814090123	-4.47430739215357	BDH1
14.1147520833333	24.2157943478261	1.38003964336636	0.181638594150135	0.543778103353187	-4.4744845900106	GALNT14
-1.51019441666667	2.82999434782609	-1.37950307773139	0.18180153732545	0.544168530670506	-4.47478704077142	DOT1L
-9.44719733333333	30.3605843478261	-1.37917513533452	0.181901183342813	0.544369391080845	-4.47497185181014	FBXO27
-49.589375	237.28847826087	-1.37894528387502	0.18197105005511	0.544462535406554	-4.47510136443313	DR1
-8.9720785	33.4116569565217	-1.37885861582897	0.181997399605084	0.544462535406554	-4.47515019442554	COL11A2
-8.65567474999999	21.0783134782609	-1.37826119521882	0.182179114860237	0.544741128512647	-4.47548672727663	KCNC2
6.2606135	17.2849313043478	1.37816742564177	0.182207649482376	0.544741128512647	-4.47553953871185	TMEM239
10.0790495833333	15.4621669565217	1.37814446781984	0.182214636220289	0.544741128512647	-4.47555246824878	C10orf67
27.9464058333333	94.8300043478261	1.37808426022703	0.182232960164974	0.544741128512647	-4.47558637559277	DNAJB9
-952.7295	3986.52217391304	-1.37793418274417	0.18227864202438	0.544741128512647	-4.47567089049934	UQCR11
87.8942250000001	605.305695652174	1.37788492917229	0.18229363622569	0.544741128512647	-4.47569862574811	DCP2
8.87309208333333	36.5281204347826	1.37762255689548	0.182373526375476	0.544741128512647	-4.47584635810305	MANEAL
6.16079583333333	32.571047826087	1.3776143007409	0.182376040755886	0.544741128512647	-4.47585100650476	GPATCH4
5.09923075	12.9933565217391	1.37754151932684	0.182398207248301	0.544741128512647	-4.4758919831869	FOXS1
-258.308995	510.084486956522	-1.37748260566584	0.182416151708282	0.544741128512647	-4.47592515099837	EGR2
-3.1671598	5.234556	-1.37721159976079	0.182498715202099	0.544890417029433	-4.47607771101611	MAGEA11
3.1385248	5.132544	1.3770671432187	0.182542736824796	0.544924597491436	-4.47615902220023	NFASC
-19.6135766666667	85.0317869565217	-1.37691116084898	0.182590280283261	0.544951005275652	-4.47624681385018	KRBA1
5.36441708333333	22.1094891304348	1.37682438592413	0.182616733551037	0.544951005275652	-4.47629565021809	ELFN2
13.7030225	79.3190913043478	1.37656430330882	0.18269603774698	0.545090425444842	-4.47644200926791	EPM2A
31.9656416666667	183.029982608696	1.376378968801	0.182752566476117	0.545161855310087	-4.4765462919215	KMT2B
-13.8819175	65.2525130434783	-1.37622210112008	0.182800423402858	0.545207395811448	-4.47663454887613	ABCB1
140.769691666667	608.280695652174	1.37571966770531	0.18295377185448	0.54556749542845	-4.47691717757789	GTF2H1
-95.4612316666667	144.9074	-1.37551740737417	0.183015532829792	0.545568330942131	-4.47703093123523	DUSP4
-1.20602583333333	2.17156391304348	-1.37541401620683	0.183047110109341	0.545568330942131	-4.47708907485176	FZD8
29.2117841666667	146.464126086957	1.37535613371105	0.183064790215458	0.545568330942131	-4.47712162453948	GTPBP2
-5.77925358333333	17.747147826087	-1.37529160968223	0.183084500562444	0.545568330942131	-4.47715790782553	PRSS55
143.634666666667	1022.1447826087	1.37437301989329	0.183365287487331	0.546307728294846	-4.47767431316012	NDUFB3
-28.9219591666667	131.932065217391	-1.37416342809018	0.183429401592017	0.546401435048586	-4.47779210363625	ZNF263
90.4487566666666	348.666069565217	1.37395406690613	0.183493462893339	0.546494951173698	-4.47790975109534	AHCY
-3.99315141666667	8.11478956521739	-1.37367167835455	0.183579897540558	0.546655056239942	-4.47806841398444	RAVER2
3.74906233333333	12.8464856521739	1.37334143043585	0.183681022120937	0.546806572271142	-4.47825393620679	SLC13A4
-8.02411008333333	11.4154134782609	-1.37329203055493	0.183696152559257	0.546806572271142	-4.47828168453724	ATP6V0A1
-3.01781333333333	5.21955086956522	-1.37288499465275	0.183820859124135	0.547080439830573	-4.47851029162175	OPN1SW
-5.1617675	19.1510673913043	-1.37277683170379	0.183854009079399	0.547081771236085	-4.47857103158611	SLC14A1
-3.15912053333333	3.876524	-1.37266685270723	0.183887720477689	0.547084772518454	-4.47863278769886	POU3F3
31.50797	61.8836660869565	1.37253841310238	0.183927096729515	0.547104623255345	-4.47870490524499	P2RY6
-7.963575	38.5644391304348	-1.37243088158625	0.183960068242343	0.547105418955762	-4.47876527922643	ZNF585A
5.908835	29.3553930434783	1.37232245001325	0.183993320475073	0.547107049098382	-4.47882615496431	DAGLB
-1.98502491666667	3.1351147826087	-1.37217450895733	0.184038696589252	0.547144722808175	-4.47890920634153	CCAR2
-10.4528038333333	45.1351665217391	-1.37200860301751	0.184089593395866	0.547148560358204	-4.47900233490249	GPRASP2
-28.6090016666666	76.6468304347826	-1.37195708448491	0.184105400577221	0.547148560358204	-4.47903125226566	CD72
-9.14894991666666	15.9483047826087	-1.37170470631448	0.18418285208628	0.547281515550866	-4.47917290044345	SCNN1A
-6.13706633333333	15.0296604347826	-1.37126467220035	0.184317954456222	0.547519574923506	-4.4794198245561	CST2
-3.70133891666667	12.7726795652174	-1.37123057516936	0.184328426443253	0.547519574923506	-4.47943895554932	EFNA3
-3.42778918333333	10.6324715652174	-1.37099555257544	0.184400620140601	0.547636778684912	-4.47957081117399	NEK5
-3.1447705	7.1824052173913	-1.37085310266934	0.184444388474912	0.547669537592616	-4.47965072215269	PRAMEF1
-2.168281875	2.978969	-1.37059959126408	0.184522301276953	0.547755227721074	-4.4797929205882	ILDR1
137.6462	452.332260869565	1.37047624413905	0.184560219531086	0.547755227721074	-4.47986210076003	GCSH
631.907833333333	4898.43130434783	1.37043963164267	0.184571475800328	0.547755227721074	-4.47988263425925	SLC25A3
-5.26351641666667	11.1523756521739	-1.37008504648847	0.184680518790673	0.54782867097008	-4.48008147608632	GPR61
-3.73981808333333	4.68299695652174	-1.37005823914573	0.184688764731588	0.54782867097008	-4.48009650735682	TNS1
-7.30799846666667	14.4475190434783	-1.37003970841192	0.184694464957335	0.54782867097008	-4.48010689768245	SPATA31A7
17.0853858333333	92.2842504347826	1.369800921889	0.184767930374724	0.547949425144258	-4.48024077771224	AK2
6.06101333333334	11.7894247826087	1.36962019335966	0.184823548967515	0.547971845807613	-4.48034209484326	FBXL19
-5.96013933333334	13.4567826086957	-1.36947238078735	0.184869047641087	0.547971845807613	-4.48042495171243	F10
-1.89574865833333	1.59059230434783	-1.36945707975281	0.184873758009335	0.547971845807613	-4.48043352837969	MAF
-4.95550616666666	19.1309756521739	-1.36909063659427	0.18498659460688	0.548209165842071	-4.48063890879371	HPF1
31.955175	184.949756521739	1.36892324720185	0.185038155937296	0.548257024801799	-4.48073271182957	WAPL
-36.4430716666667	123.650704347826	-1.36882543752001	0.185068289739719	0.548257024801799	-4.48078751923975	ABCD3
725.990570833333	1252.57527391304	1.3686451868504	0.185123832640933	0.548324204291859	-4.48088851456224	APOBEC3B
245.192416666666	2205.06434782609	1.36853912681843	0.185156520416326	0.548324204291859	-4.48094793585279	ZFAND6
135.9592	645.330043478261	1.3684182788767	0.185193771404832	0.548337451651581	-4.48101563802394	TMEM14B
-17.2863828333333	35.2685095652174	-1.36809630952349	0.18529304637952	0.548534307712439	-4.48119599178169	CCDC8
-9.53344816666666	33.5650213043478	-1.36784303675038	0.185371169273779	0.548656071243292	-4.48133784223061	RIMS4
-3.73516083333333	7.22174304347826	-1.36775033136036	0.185399771100384	0.548656071243292	-4.48138975880319	FAM161A
-10.6931543333333	25.2993286956522	-1.36728081668509	0.185544681234343	0.548929630899104	-4.48165265436826	CELA1
-7.79181083333333	36.5539217391304	-1.36721569509686	0.185564787316419	0.548929630899104	-4.48168911258303	KRT38
41.5364508333333	149.316752173913	1.36709296463267	0.185602684641418	0.548929630899104	-4.48175781949253	CPNE8
-308.654916666667	1907.07956521739	-1.36702568051508	0.185623463566037	0.548929630899104	-4.48179548449155	EIF1B
-14.5492566666667	95.8192043478261	-1.3669014596466	0.185661830740593	0.548946052749979	-4.4818650184802	DIS3L2
-17.48817	73.7111217391304	-1.36678830838625	0.185696784388819	0.548952377812432	-4.4819283520095	ZBTB48
-47.4092016666667	171.212330434783	-1.36648636129308	0.185790084599434	0.549018690365793	-4.48209733993372	AGTRAP
-19.85772	63.1101130434783	-1.36632035743058	0.185841394799378	0.549018690365793	-4.48219023383922	STX1A
-221.555975	1041.89334782609	-1.36631762064591	0.185842240807172	0.549018690365793	-4.48219176524237	CD247
-1.73377783333333	4.37639782608696	-1.36625959603248	0.185860178366715	0.549018690365793	-4.4822242331213	GDF11
-7.68649249999999	33.8437826086957	-1.36618478205966	0.185883308161387	0.549018690365793	-4.48226609401899	CDHR3
-5.22030441666667	16.6146873913043	-1.36565229867186	0.186047998700046	0.549346205458781	-4.48256398643052	MYNN
-4.34361466666667	6.72798582608696	-1.36552299642481	0.186088007701129	0.549346205458781	-4.48263631010455	CHL1
691.4735	5119.61347826087	1.3655078006996	0.186092710044528	0.549346205458781	-4.48264480931518	TMEM258
-16.6754025	86.0017	-1.36526041936926	0.186169275845213	0.549475267398476	-4.48278316363918	ZNF449
391.199333333333	2174.34	1.36488780576881	0.186284648708259	0.549718801947516	-4.48299152178714	YWHAQ
4.24518091666667	6.62831	1.3645039444782	0.186403563334472	0.549858903776196	-4.48320612476399	RGS12
124.2547	821.298173913043	1.36449651392793	0.186405865802626	0.549858903776196	-4.48321027846894	SDHD
22.3106316666667	111.344386956522	1.36432519802253	0.186458956858618	0.549858903776196	-4.48330603997993	TMEM230
3.99075966666667	7.24072434782609	1.36409883873231	0.186529124278192	0.549858903776196	-4.48343255558354	GIPR
3.3582525	7.15262217391304	1.36409210184901	0.186531212914048	0.549858903776196	-4.48343632068709	YIPF2
-6.031995	39.4150652173913	-1.36375933345673	0.186634404112937	0.549858903776196	-4.48362228061601	TREML4
27.8895208333333	133.478330434783	1.36375500889793	0.18663574545202	0.549858903776196	-4.48362469707146	SAPCD2
-251.28175	1764.92434782609	-1.36368527830785	0.186657374691153	0.549858903776196	-4.48366365998901	C1orf52
6.4533725	46.2268086956522	1.36366689370115	0.186663077612544	0.549858903776196	-4.48367393238924	PODXL
-5.08373116666667	9.31721565217391	-1.36360466830066	0.186682381009464	0.549858903776196	-4.48370870006397	MLXIP
-4.11666383333333	7.92111173913043	-1.36356824769733	0.186693680043565	0.549858903776196	-4.48372904907372	ZNF385D
113.775816666667	528.176869565217	1.36330797908383	0.186774440845364	0.549864859565681	-4.48387445511279	RBM12
-10.000928	51.7691056521739	-1.36323772893885	0.186796244049846	0.549864859565681	-4.48391369866557	NXF2
112.024716666667	653.844347826087	1.36317350378034	0.186816179068395	0.549864859565681	-4.48394957517507	POLE3
-273.864316666667	1269.09308695652	-1.36298752277731	0.186873915695238	0.549864859565681	-4.484053457972	CD55
-8.59233583333332	39.1918652173913	-1.36293984960096	0.18688871780248	0.549864859565681	-4.4840800849062	MBD5
-10.1731583333333	49.7526565217391	-1.36292119653347	0.186894509670191	0.549864859565681	-4.48409050302719	RRP15
-71.1963666666667	571.654086956522	-1.36282048047396	0.186925784945306	0.549864859565681	-4.48414675316209	CHRAC1
