Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
PABPC1	-0.795329749103942	0.702175	-4.73088714023882	2.63874072320174e-05	0.000409257726542583	2.19435090061738
CRTAP	-2.00421970357454	-2.27127027027027	-4.72955932691412	2.64992474041925e-05	0.000409754131322177	2.19025802938476
VAPA	-0.519444444444444	0.602875	-4.72950514925801	2.65038206272868e-05	0.000409754131322177	2.19009103828494
ORC3	0.665795698924731	-0.755675	4.72618601342655	2.67854821384939e-05	0.000413450311737102	2.17986154144898
RPL6	-1.0495376344086	0.598275	-4.72519681669666	2.6869994160936e-05	0.000414096465569091	2.17681325470385
C1GALT1	1.15734408602151	1.790275	4.72415196359517	2.69595464432309e-05	0.000414818124274688	2.17359365519326
TCTN1	-0.973935483870968	-1.5728	-4.72329841575899	2.70329204645792e-05	0.000415288963276265	2.17096369181813
ARF4	0.702824372759857	0.1148	4.72249419139832	2.71022344379994e-05	0.000415696041324702	2.1684858281906
FCHO2	-1.29317204301075	1.840125	-4.71117406182134	2.80966626881758e-05	0.000430268924352522	2.13362059627819
CHMP4A	0.482021505376344	0.5829	4.70982658153755	2.82174010496158e-05	0.000431437396520818	2.12947204232254
METTL14	0.548596636338572	0.490717948717949	4.70877507048769	2.83119744872311e-05	0.000432202767761834	2.12623493991075
ZC3H12A	0.611763440860215	2.71145	4.70727536369542	2.84473992086258e-05	0.000433588381344658	2.12161841504358
ANXA4	0.656508960573477	0.63735	4.70289236777285	2.8846854472694e-05	0.000438987633347001	2.10812872907478
MAPK7	0.478308243727599	-0.1332	4.70136809976296	2.89870628530641e-05	0.000440430975337088	2.10343828937161
PANX1	0.694856630824372	0.307625	4.69691005098176	2.94009951191803e-05	0.00044602228376894	2.08972261253136
SLC45A4	-1.18064157706093	2.184225	-4.69149013367474	2.99120827892139e-05	0.00045306772511775	2.07305271697496
ZNF70	1.19194926936862	-0.505794871794872	4.69015201925781	3.00396048046636e-05	0.000454290534343425	2.06893797402173
SEL1L	0.642383512544803	0.488625	4.68780369830551	3.02646944703714e-05	0.000456885168307099	2.06171764028315
RAB38	0.771620071684588	-2.71855	4.68738201627545	3.03052887413505e-05	0.000456885168307099	2.06042121477975
TARBP1	0.645025089605735	0.28745	4.68495532182977	3.05399445457467e-05	0.000459709025728147	2.05296121000566
IKBIP	-0.836236559139784	0.13325	-4.68287955835601	3.07420848868151e-05	0.000462035452269486	2.04658091166824
ATP1B3	0.806311827956989	0.252225	4.6808084962877	3.09450799177086e-05	0.000464367513015507	2.0402158876561
ZCCHC10	1.3234229390681	0.672875	4.67755535934274	3.12666030275168e-05	0.000468468285176173	2.03021964070729
LARP7	0.635942652329749	1.1723	4.67554978388114	3.14664598989131e-05	0.00047017662562634	2.02405791914768
ALCAM	-0.769849462365591	-1.6873	-4.67543960964589	3.14774751938533e-05	0.00047017662562634	2.02371945375786
BRI3BP	-1.15522580645161	-1.2323	-4.67125645752487	3.18985292506571e-05	0.000475085708235605	2.01087016030383
SNRPC	0.727752688172043	-0.661325	4.67120251944111	3.19039944144211e-05	0.000475085708235605	2.0107045020184
TMX2	0.728175627240143	-1.767775	4.67038048783998	3.19873991922318e-05	0.00047559825230839	2.00817989278801
CDK19	-0.626710780259167	0.814410256410256	-4.66970816813986	3.20557734434689e-05	0.000475886092297614	2.00611517349956
PYGL	-1.32023297491039	1.405375	-4.66885170907155	3.21430828615921e-05	0.000476453727485798	2.00348508217176
SLC35C1	0.407713261648746	-0.3768	4.66690559140838	3.23423456803048e-05	0.000478676576539755	1.99750929878429
ZNF746	-0.617551971326165	1.935175	-4.66071695394606	3.29841142017668e-05	0.000487431909870554	1.97851125649818
TRIP4	0.469272401433692	1.499575	4.64981422382273	3.41453645667902e-05	0.000503825751639766	1.94505999158758
PCIF1	0.558247311827957	0.00597499999999999	4.64906950522036	3.42261362681377e-05	0.000504251224624202	1.94277593197641
PSMD11	0.830555555555556	0.021125	4.647293627542	3.44195062524227e-05	0.000506331797279958	1.93732973838408
PFDN5	-0.624362007168458	1.594675	-4.64640529892141	3.45166366090125e-05	0.000506992473278219	1.93460567987198
NAP1L4	1.45980758347482	0.393684210526316	4.64294404648802	3.48976710282271e-05	0.000511814936575614	1.92399324275315
IDH1	0.743272401433692	0.027925	4.63585147491437	3.56914356007811e-05	0.000522666890268452	1.90225435765987
LRRC3	1.46179946696076	-1.73374358974359	4.63210825307735	3.61174910634593e-05	0.000528109519179407	1.89078534104067
ELMO2	0.804415770609319	1.2272	4.62851652068414	3.65310054515685e-05	0.000533352679592901	1.87978311317915
RBM28	0.555928315412187	-1.3006	4.62792206009386	3.65998930988759e-05	0.000533556099244724	1.87796240532399
SRBD1	0.828093189964157	1.57855	4.62438802194964	3.70120721756415e-05	0.000538755935162374	1.86713985401716
ZNF738	0.834200716845878	-1.52405	4.62385179443454	3.70750106549197e-05	0.000538864189294335	1.86549794349128
C2orf49	0.480716845878136	0.202	4.62142358461987	3.73613363057766e-05	0.000542004794425044	1.85806357197358
CTSK	-0.947756272401433	-0.3174	-4.62107396408117	3.74027409892656e-05	0.000542004794425044	1.85699324795339
PIK3AP1	1.26537634408602	8.056	4.61958202798135	3.75799349893376e-05	0.0005437609371259	1.8524261303472
FIBP	0.436856630824373	-0.235325	4.61652391581503	3.79457246295788e-05	0.000548236667304435	1.84306603749928
TMEM135	0.644774193548388	-1.2193	4.6087349076514	3.88932803967082e-05	0.000561091915856819	1.81923445660111
RRP9	0.726240143369176	-1.051275	4.60521380157521	3.93292331946926e-05	0.000565988919746703	1.80846518322106
TIMELESS	0.849534050179212	-1.9315	4.6050525129992	3.93493172138247e-05	0.000565988919746703	1.80797194409081
FAM168B	-0.836326164874551	0.083625	-4.60208920349187	3.97201149475354e-05	0.000570293469283236	1.79891074750696
CD2AP	1.10669892473118	0.934025	4.60172391739643	3.97660602229633e-05	0.000570293469283236	1.79779390151737
DDIT3	1.26771684587814	1.081925	4.5996517083013	4.00276910201893e-05	0.000573198896924805	1.79145873210216
AZI2	0.93000358422939	1.838975	4.59429120711388	4.07123681284516e-05	0.000582092829355897	1.77507466980901
NBN	1.16393906810036	2.235275	4.5937666400146	4.07799843879181e-05	0.000582092829355897	1.7734716785223
DOCK1	1.11437184082345	-4.47428205128205	4.59338973744194	4.08286349563669e-05	0.000582092829355897	1.7723199609156
COX5A	0.926301075268817	0.26755	4.59180917440027	4.10332760358578e-05	0.000583537076594233	1.76749048478526
CCNF	2.01572555043523	-3.02591428571429	4.59167925875603	4.10501414475086e-05	0.000583537076594233	1.76709354506816
GOPC	0.669215053763441	0.261975	4.59060650401988	4.11896651962838e-05	0.000584664414313917	1.76381602103238
ASH2L	0.532706093189964	0.240625	4.58977023975437	4.12987539551557e-05	0.000585357083431542	1.76126119733675
EIF4B	-0.930663082437276	-0.942375	-4.58826686377781	4.14955805530685e-05	0.00058656411244346	1.75666868223249
POLDIP2	0.585010752688172	-0.88495	4.58819705475424	4.15047425325633e-05	0.00058656411244346	1.75645544089505
RNF20	0.426967741935484	1.1839	4.58338586048491	4.21409944161967e-05	0.000594690283120427	1.74176141627977
LPAR5	0.815139784946237	2.7694	4.58068174998625	4.25027950618255e-05	0.000598336057735743	1.73350481611647
RIN1	1.01770609318996	-0.6535	4.58053441442115	4.25225955132004e-05	0.000598336057735743	1.73305499256982
LYRM1	0.877272401433691	1.784775	4.5771650772158	4.29778836153573e-05	0.00060386725328727	1.72276945724271
PRIM2	0.67510394265233	-0.84235	4.57519300801885	4.32465822841109e-05	0.000606764548260741	1.71675044528896
HELB	0.891376344086021	1.92215	4.57296364895483	4.35523256085199e-05	0.000610172481000173	1.70994713128649
SSH2	-0.614913978494623	4.468775	-4.57149309326514	4.37551652350789e-05	0.000611612244803501	1.70546002057307
CLP1	0.337105045492143	0.62025641025641	4.57130569477467	4.37810804550863e-05	0.000611612244803501	1.70488824362556
RPL9	-1.21491756272401	0.94255	-4.56479111012651	4.46914145173561e-05	0.000623432390156624	1.68501599627319
RPS11	-0.635272493337009	0.905871794871795	-4.55761180866706	4.5716183376356e-05	0.000636812660546687	1.6631264538791
CMAS	0.668967741935484	-0.19055	4.54722118612572	4.72403356221306e-05	0.00065710088618233	1.6314650439403
RCHY1	0.51515770609319	1.347025	4.54560614164146	4.74816787578007e-05	0.000658605145521769	1.62654588860012
AGPS	0.61516129032258	-0.20825	4.54558965328075	4.74841489200987e-05	0.000658605145521769	1.62649567069114
TMED4	0.524372759856631	-0.2495	4.54146907879779	4.81054362938995e-05	0.000666270586273139	1.61394763725333
KCTD17	0.491318996415771	-0.13745	4.53671032196366	4.88328857083702e-05	0.000675382460601947	1.59946074194491
COX6A1	0.808315412186381	0.817	4.53608477390832	4.89293102392937e-05	0.000675753446818353	1.59755677353197
PNPO	0.650150537634409	0.2372	4.5349371247166	4.91067000288531e-05	0.000677239986619509	1.59406391564861
RXRA	-0.82789605734767	2.120825	-4.53425955083999	4.92117276012267e-05	0.00067772576351817	1.59200186041922
NDUFB4	0.731784946236559	0.9818	4.53275127759267	4.94463107193231e-05	0.000678643712595741	1.58741210060863
COX17	0.756616487455197	0.6726	4.53272743653895	4.94500275424821e-05	0.000678643712595741	1.58733955489869
BATF3	1.13411827956989	1.824275	4.53248346877554	4.9488077919228e-05	0.000678643712595741	1.58659719483738
MFAP3	0.765508960573476	0.752825	4.529942498724	4.98860929011179e-05	0.000683136919572572	1.57886614146463
GIMAP2	0.865182795698925	6.47185	4.52891230589828	5.00483553559096e-05	0.000684393636831727	1.57573211680732
TINF2	0.496835125448029	1.892825	4.52429700240161	5.07816820704807e-05	0.000693444938427985	1.56169439498114
NMT1	0.550741935483871	-0.165175	4.52147698156471	5.12349378153726e-05	0.0006982631518216	1.553119414537
FAM174A	-0.926136200716845	0.8748	-4.5212080896239	5.1278363090823e-05	0.0006982631518216	1.55230187173257
PPTC7	-0.524465949820789	2.14965	-4.51752242008174	5.18772430709099e-05	0.000705428785679923	1.54109750267055
THBS4	-2.81100806451613	-2.28253125	-4.51069518258966	5.30047876431561e-05	0.000719753123394969	1.52035068482703
RIN2	2.10701433691756	2.535825	4.5056364941742	5.38557326656753e-05	0.000729266695398525	1.50498479978384
SLPI	-1.94740143369176	-1.809125	-4.50528963874743	5.39145675711451e-05	0.000729266695398525	1.50393142508772
QSER1	1.15827240143369	-1.56445	4.50498214836627	5.39667779847115e-05	0.000729266695398525	1.502997621398
MBLAC1	0.761978494623656	-0.8298	4.50475225328328	5.40058455033e-05	0.000729266695398525	1.50229947702514
RBM3	-1.54456989247312	-1.616375	-4.50232042890963	5.44208044050531e-05	0.000733849430512029	1.49491523925104
RPL13A	-0.901222222222222	0.618775	-4.50069432037976	5.47000227674948e-05	0.00073659156872345	1.48997828910462
PPP2CA	0.484444444444444	0.699	4.49785999679721	5.51900682915887e-05	0.000742161181500048	1.48137453708833
PIR	1.58107904169025	-5.73171052631579	4.49522234520614	5.56499791301567e-05	0.000747310715594318	1.47336939760098
MCM10	1.99893189964158	-3.13805	4.49387071705679	5.5887109530617e-05	0.00074778990309647	1.46926787441461
KLHDC8B	1.76416487455197	1.05545	4.49373416868852	5.59111207312848e-05	0.00074778990309647	1.46885354026408
AKIRIN2	1.17716129032258	2.7863	4.49370231410611	5.591672362221e-05	0.00074778990309647	1.46875688323421
NHSL1	1.9997623089983	-4.25623684210526	4.49295110740791	5.60490129255357e-05	0.000747971831034213	1.46647754650948
ZNF354A	-0.692469534050179	0.960225	-4.49275042519946	5.60844054993209e-05	0.000747971831034213	1.46586865107645
PHACTR4	0.743666666666666	-0.655325	4.49139480030286	5.6324060398319e-05	0.000750137589036048	1.4617557474954
IP6K2	0.483440860215054	1.455	4.48967615225162	5.66293376387427e-05	0.000753170190595278	1.45654203829924
GOLT1B	0.640942652329749	-0.726825	4.48906523106041	5.67382440516566e-05	0.000753586335837939	1.45468890026208
RPS10	-0.964645161290322	0.7434	-4.48854974891809	5.68302967892919e-05	0.000753777802632834	1.45312532724006
CEPT1	0.647322580645161	1.350675	4.48273114009817	5.78795781475032e-05	0.000766647782038347	1.43548031001693
MBD6	-0.625046594982079	1.0357	-4.47688006567565	5.89538764585421e-05	0.000779813605634858	1.41774451373488
SDC3	0.772569892473118	-1.475925	4.47435383956826	5.94237335840578e-05	0.000784580504006124	1.41008939555876
TCTA	0.748870967741936	1.208375	4.47407471651788	5.94758729991252e-05	0.000784580504006124	1.40924366906364
ZNF688	0.525283154121864	1.40965	4.46678721978725	6.08531516557786e-05	0.000801659768556248	1.38716922916399
ARRDC4	-1.13577777777778	0.31155	-4.46445036477359	6.13013872831114e-05	0.000806470418877681	1.38009325385008
VENTX	-2.42430107526882	-0.0398333333333333	-4.46331404474426	6.15205151924159e-05	0.000808258027067884	1.37665293687009
UBE2J1	0.804358422939068	2.2746	4.45886210630874	6.23864525588986e-05	0.00081805820465393	1.3631771091251
ATP1B2	1.92221607782898	-1.28425714285714	4.45861446273642	6.24349706095954e-05	0.00081805820465393	1.36242763561375
HSPBP1	0.675759856630824	-0.591175	4.45488284142591	6.31705615136406e-05	0.000826580837919052	1.35113588222255
VAC14	0.405197132616487	-1.28875	4.45351945245922	6.34414322033563e-05	0.000829007894027438	1.34701111236723
HAX1	0.560415770609319	0.0711	4.45133574647506	6.38776539784278e-05	0.000832786184704819	1.34040546168776
ISCA2	0.628225806451614	0.758875	4.45121369161084	6.39021225260161e-05	0.000832786184704819	1.34003628143729
PTRHD1	-0.651974910394265	-0.658725	-4.44995161244359	6.41556732040871e-05	0.000834969746834425	1.33621906231748
BSCL2	0.663996415770609	-2.252625	4.44440681333684	6.52813563733583e-05	0.00084848285010567	1.31945290260451
PRDX1	0.677430107526882	-1.201325	4.44277510272819	6.56162922998176e-05	0.000851695965158997	1.31452034904619
DDHD1	0.63941935483871	1.94355	4.43606792458589	6.70108388542319e-05	0.000868635827017005	1.29425147644247
NFU1	0.714168458781362	0.694925	4.43350400902985	6.75515661008324e-05	0.000874477540363976	1.28650617100027
TOPORS	-0.665068100358424	2.05035	-4.43273552135713	6.77144709523005e-05	0.000875419172404642	1.28418495315267
CSDE1	-0.626272401433692	0.35075	-4.43032781305512	6.82273570371265e-05	0.000880876874299816	1.27691336011356
ARSG	-0.686383512544803	0.469275	-4.42857028184337	6.86041459918923e-05	0.000883810604884044	1.27160624206229
CPNE5	0.603663082437276	4.63895	4.42841912915416	6.86366460070625e-05	0.000883810604884044	1.27114984854343
APOOL	1.08521146953405	-0.78685	4.42577966929975	6.9206606881372e-05	0.000889969465180451	1.2631810720658
MRPL42	0.777541218637993	0.07015	4.42419973706556	6.95499919003933e-05	0.000893202210794866	1.25841189018615
PCGF1	1.08607432559894	-2.19107894736842	4.42287274095249	6.98396932922523e-05	0.00089551383639138	1.25440667385745
ERP27	-0.921505376344085	1.9255	-4.42253114501532	6.99144595720122e-05	0.00089551383639138	1.2533757162292
SRPK2	-0.485387096774193	0.799825	-4.42096854267716	7.02574731648073e-05	0.000898721748296593	1.24866003574603
ATXN7L1	1.51626504916827	1.05074358974359	4.40966159552372	7.27891351876592e-05	0.000929406628818186	1.21455466720604
RPL37	-0.939777777777777	0.93945	-4.40936298546641	7.28571923940748e-05	0.000929406628818186	1.21365437388185
SLC30A1	0.809781362007169	-0.555975	4.4089849585638	7.29434391965658e-05	0.000929406628818186	1.21251467338189
ALKBH7	-0.62568817204301	-0.759575	-4.40625871281253	7.35684011812877e-05	0.000936141031545377	1.20429641269928
TPST2	0.598075268817205	2.752175	4.40419179675091	7.40457129140131e-05	0.000939095823139706	1.19806687791255
TMOD3	0.682243727598566	1.72485	4.40401066725989	7.40876853548232e-05	0.000939095823139706	1.19752101527759
PDZD11	0.558903225806452	-2.05485	4.4038589619358	7.41228573845178e-05	0.000939095823139706	1.19706383308268
PI4K2B	1.47885304659498	2.008	4.40358030070383	7.41875060611962e-05	0.000939095823139706	1.19622406831881
NDUFA8	0.719541218637993	-0.2588	4.40175083155974	7.46133121818096e-05	0.000943256052048424	1.19071129722581
PNISR	-0.567035842293906	0.564325	-4.39848134867212	7.53802505840709e-05	0.000951712422523724	1.18086129801903
SLC43A3	0.713014336917562	-0.004525	4.3954108928661	7.61075317600234e-05	0.000959646786828658	1.17161323804673
MXI1	-1.31211827956989	0.831775	-4.3947606204634	7.6262437822176e-05	0.000960352800020112	1.16965493987149
IPO4	0.427469534050179	-1.1096	4.39207223737964	7.69061414695012e-05	0.000967119226714907	1.16155993967418
TLR3	1.53594982078853	0.70125	4.39136564040641	7.70762097138128e-05	0.000967119226714907	1.15943259110464
EFHC2	-1.41295238095238	1.22162857142857	-4.39127273845488	7.70985973300379e-05	0.000967119226714907	1.15915290051559
ADA	0.706193548387097	-1.0497	4.39025074030746	7.73453004493821e-05	0.000968961963952324	1.15607621023626
SLC27A1	-1.38409318996416	-1.56845	-4.38845275970992	7.77811984396224e-05	0.000973167082023575	1.15066406177724
UBXN2A	0.670304659498208	-1.180625	4.38500111240893	7.86247614886683e-05	0.000982455353016062	1.14027635226759
PLIN2	0.551741935483871	-0.4734	4.38324160050867	7.90582178749552e-05	0.000986601847490925	1.13498222017195
RPL11	-0.879365591397849	-0.419175	-4.38238274227024	7.92706471034612e-05	0.000987982943167529	1.13239830445229
TMEM131	0.748100358422939	1.697	4.38032237720007	7.97825377834415e-05	0.000993088024794146	1.12620032667022
CA4	-1.69186738351254	2.066025	-4.37990480427302	7.98866762048054e-05	0.000993111061808522	1.12494431168224
TRANK1	1.03486021505376	4.87035	4.37852672920845	8.02312995508273e-05	0.000996119804781307	1.12079950844987
GCC1	0.64294982078853	1.377175	4.37528173709876	8.1048554690351e-05	0.00100498137610296	1.11104144533423
ANPEP	-1.35058781362007	2.04385	-4.36882372704301	8.2699341345197e-05	0.00102414273612311	1.09162909821671
PTGS2	-1.43137275985663	0.461575	-4.3619127443894	8.45023846617895e-05	0.00104508372272967	1.07086643952228
PPP2R2A	0.624867383512544	0.21605	4.36152149227762	8.46056036734491e-05	0.00104508372272967	1.06969135155512
PTP4A3	-0.845892473118279	-0.8129	-4.35877749770122	8.53329931227306e-05	0.0010527293903794	1.06145108622518
UBE2K	0.491014336917563	0.431425	4.35828735421702	8.54635652941076e-05	0.00105300222771636	1.05997937152361
FAM98A	0.794831541218638	0.21255	4.35706251143917	8.57907139830255e-05	0.00105486488850872	1.05630189265399
SRSF4	0.38184229390681	0.74215	4.35690811801883	8.58320385129148e-05	0.00105486488850872	1.05583836671376
LGALS9	1.80015807370646	2.96651282051282	4.35624932141768	8.60085893298656e-05	0.00105556310581348	1.05386056794567
CTSD	1.17444720154398	-0.519025641025641	4.35559957440479	8.61830631438177e-05	0.00105556310581348	1.05191004215483
RPS3	-0.807863799283154	0.13535	-4.35548073846069	8.62150111144394e-05	0.00105556310581348	1.05155331061507
GADD45B	1.12841577060932	2.4793	4.35425427878829	8.65454117271619e-05	0.00105827380662344	1.04787182645523
LEO1	0.62252329749104	-1.1191	4.35167669414073	8.72438418926472e-05	0.00106547227790656	1.04013585964887
APOO	0.726580645161291	-1.3749	4.35002149665171	8.76952450517412e-05	0.00106963961583839	1.0351690707417
GNG5	0.752465949820788	0.60705	4.34905128207758	8.79609025430556e-05	0.00107153375506967	1.03225804120928
STRADB	-1.97138709677419	2.389175	-4.34668734666252	8.86114812061982e-05	0.00107810635467541	1.02516627232391
LMO4	0.468655913978495	1.403875	4.34389158079095	8.938698427508e-05	0.00108523812916245	1.0167808103423
GRN	1.10373835125448	2.150175	4.34376875036425	8.94212074703841e-05	0.00108523812916245	1.01641244428596
BCCIP	0.820412186379929	-0.315625	4.33925064969243	9.06889973720678e-05	0.00109925028150488	1.00286536026787
CD86	0.720283154121863	3.806775	4.33641371516103	9.14940203773872e-05	0.00110762524170081	0.994361692594353
HECTD3	0.459698924731183	-0.7594	4.33286054670621	9.25121545874562e-05	0.00111807757899305	0.983713965290717
FLVCR1	-0.804494623655914	-1.11515	-4.33243511362411	9.26347999819609e-05	0.00111807757899305	0.98243928837182
CCDC90B	0.633161290322581	0.2887	4.33219912757563	9.27028994839228e-05	0.00111807757899305	0.981732249703225
LMO2	1.32801433691756	4.2451	4.32153001553379	9.58334320113003e-05	0.0011544004856051	0.949781116685481
TSPO	-0.852731182795699	0.1028	-4.31819275989992	9.68337151918489e-05	0.00116500438760553	0.939792828398132
IMPA1	0.614978494623656	0.952275	4.31760391207398	9.70112688149682e-05	0.00116569605064917	0.93803072038385
MBOAT2	-1.33902508960574	1.2957	-4.3089316692212	9.96633626613357e-05	0.00119608354521497	0.912089514828966
GTPBP2	0.987383512544802	0.339	4.30619039941198	0.00010051633657293	0.00120483100220565	0.903893562643219
ZBTB37	0.641397849462365	1.95175	4.30452221632385	0.000101038898683068	0.00120960131604674	0.898906905402392
CFDP1	0.39731182795699	-0.96175	4.30261843132541	0.000101638510172975	0.00121528115180963	0.893216839352681
TFEC	1.44276174306734	8.44389473684211	4.29790946368634	0.000103136623209746	0.00123167709070532	0.87914658560868
RPL35A	-0.919534050179211	0.67725	-4.29738767798732	0.000103303947280421	0.00123215973482261	0.877587856056708
RAB22A	-0.642229390681003	0.49705	-4.2959018973104	0.000103781856627489	0.00123634116073165	0.873149769482262
ASCL2	1.0942688172043	1.980725	4.29491244425166	0.000104101318032012	0.00123862707937844	0.870194548608948
PLEK	0.791774193548387	9.227625	4.29164412672889	0.000105163397174832	0.00124973246410091	0.860434787035626
NSUN3	0.601139784946237	2.17055	4.28945106299078	0.00010588199148036	0.0012567338084142	0.853887464940394
MYCBP2	0.44863440860215	1.806025	4.28672791140194	0.000106780961891933	0.00126585636020607	0.845759313359966
SEC23IP	0.545872622001654	0.382384615384615	4.2847749318338	0.000107430272386438	0.00127200062756089	0.839931178969445
MAP7	-1.70022608216157	-1.8375641025641	-4.28400829443096	0.000107686211243715	0.0012734779841233	0.83764362926398
LMBRD1	-0.57921146953405	1.786	-4.28312947149482	0.000107980336124246	0.00127392827083948	0.835021519678953
ZC4H2	0.744383512544803	-0.863325	4.28277021769059	0.000108100797361498	0.00127392827083948	0.833949685916739
UVRAG	0.419164874551971	1.282075	4.2826592909286	0.000108138018702202	0.00127392827083948	0.833618742684434
TAF1A	0.674168458781362	-0.368075	4.28232837352233	0.000108249132088019	0.00127392827083948	0.832631489768163
POLK	0.778186379928315	0.91265	4.28016814813357	0.000108977226297946	0.00128094417690891	0.8261874124421
NLK	0.553440860215054	0.29325	4.2796286975667	0.000109159791341459	0.00128153859024694	0.824578389608611
BUD31	0.543845878136201	-0.122075	4.27277093879471	0.000111506865750397	0.00130751227001281	0.804130318989372
PAF1	0.494304659498208	0.403975	4.27182014302717	0.000111836145258085	0.00130979147685253	0.801296260513295
VPS33B	0.46078853046595	-0.475	4.26937924251268	0.000112685835240145	0.00131675077630239	0.79402169687203
RPL5	-1.1671146953405	0.145375	-4.26933410743151	0.000112701606252682	0.00131675077630239	0.793887196455159
YWHAZ	0.38558064516129	0.690825	4.2660746761615	0.000113846230954054	0.00132730414626752	0.784175657769138
PPME1	0.329670250896057	-1.41495	4.26598383606176	0.000113878293731676	0.00132730414626752	0.783905037887298
OGFR	0.779078853046594	1.861675	4.2631567151711	0.000114880572440018	0.00133526273607924	0.775483904525501
COG8	0.586591397849463	-1.195725	4.26299656139031	0.000114937607862683	0.00133526273607924	0.775006918064407
KLHL6	0.559089605734767	3.64985	4.26289525756689	0.000114973699388428	0.00133526273607924	0.774705208086151
TMEM184C	0.4395770609319	1.27045	4.26197940175499	0.000115300494480884	0.00133745818508352	0.771977666330755
LRCH4	-0.535372759856631	0.905975	-4.26043170545291	0.000115854806523408	0.00134228438727418	0.767368921081076
DNM1L	0.54952688172043	-0.95745	4.25845553610957	0.000116566363623889	0.00134846583818712	0.761485183198267
GPR107	0.783197132616487	-0.7938	4.25817944625399	0.000116666114334862	0.00134846583818712	0.760663250548738
RAPH1	-1.05288888888889	-3.1381	-4.25683443129634	0.000117153259632041	0.00135248632314802	0.756659365068082
SRD5A1	0.47089605734767	-0.5375	4.25242499593085	0.000118764272639509	0.00136945644068526	0.743536567893984
TOR1AIP1	0.584318996415771	2.485625	4.25042171459364	0.000119503314103555	0.00137634362589729	0.73757636120167
NDUFB3	0.742172043010753	1.49585	4.24165051962967	0.000122792387510165	0.00141254892219928	0.711492679334742
APPL1	0.606437275985663	0.1911	4.24088196755623	0.000123084761175812	0.00141423662278812	0.709208145523172
GLRX	1.08498924731183	4.6952	4.24024747786562	0.000123326646930991	0.00141534091613829	0.707322233368468
RBM34	0.534057347670251	0.61545	4.23867733667231	0.000123927227826627	0.00141961043247111	0.702655720073946
PHF19	0.757982078853047	-0.260675	4.2385107733016	0.000123991105853899	0.00141961043247111	0.702160726757105
OAZ2	-0.839774193548387	1.060175	-4.23688379607848	0.000124616754724078	0.00142509313500126	0.697326063825521
CACNB4	-2.09976446492575	-1.48042857142857	-4.22830806709681	0.000127965822358903	0.00146167078739128	0.67185450382381
TMX1	0.734770609318997	0.874225	4.22253527454216	0.000130269590399213	0.00148623672524789	0.654719363074019
FIS1	-0.57020788530466	-0.4638	-4.22173851266384	0.000130590720328202	0.00148706546050734	0.652355075512861
CKS1B	0.859232974910394	-2.64365	4.22159521679438	0.000130648556783681	0.00148706546050734	0.65192988184058
PDGFA	1.2931146953405	-1.370725	4.22097888019638	0.000130897605122234	0.00148815555987326	0.65010112477259
TMEM123	1.32478494623656	3.335375	4.21497473505157	0.000133348128826429	0.0015142420851179	0.632291377076552
ANXA2	0.688853046594982	-0.04725	4.21335548292817	0.000134016639652785	0.00151942102062508	0.627489961066166
TES	0.596035842293907	2.76315	4.21311261030222	0.000134117191747419	0.00151942102062508	0.626769855288957
SCAPER	0.850232974910394	1.449375	4.21188416743976	0.000134626910755233	0.00152341803790508	0.623127826918435
SFT2D1	0.679759856630824	1.811925	4.21148480331588	0.000134793026249068	0.00152352210925751	0.621943899962305
GSTO1	0.564193548387097	0.07725	4.20784719487952	0.000136315329130781	0.00153893666340785	0.611162104308272
PDHX	0.65073476702509	-0.658125	4.20388013609818	0.000137994634069211	0.00155608583295931	0.599407948944857
COPB2	0.603448028673835	0.85345	4.20235059465018	0.000138647486650708	0.00156066236233006	0.594877161797303
PHACTR1	1.21641577060932	-1.5645	4.20217653471653	0.000138721971231933	0.00156066236233006	0.594361604470815
SUMO3	0.583498207885305	-0.5779	4.2002793684251	0.000139536352687683	0.00156624265150638	0.588742826668856
PEX13	0.396254480286739	-0.122125	4.20026945252652	0.000139540621439182	0.00156624265150638	0.588713461660684
SAT2	0.663100358422939	0.659125	4.19890890854315	0.000140127539731867	0.00157077165326543	0.584684593896282
KDM2A	0.558046594982078	2.011375	4.19858484167106	0.000140267692180567	0.00157077165326543	0.583725036198033
STOM	1.02508243727598	0.29155	4.19747546912143	0.000140748510106973	0.00157387761991136	0.58044041760803
TUSC1	0.719143369175627	-2.717775	4.1971974470887	0.000140869260655368	0.00157387761991136	0.57961730598115
ACOT13	0.639046594982079	-1.40485	4.1813882362751	0.000147904362999124	0.00165057869006723	0.532847716397907
RAB8B	0.860652329749104	3.09645	4.18056591851041	0.000148279524476188	0.00165120087731022	0.530416887889011
RAPGEFL1	-0.651562724014337	-1.48485	-4.18052054082682	0.00014830025388964	0.00165120087731022	0.530282753780641
B4GALT4	0.710121863799283	1.0469	4.17239678126222	0.000152057260538208	0.00169109271771531	0.506278592426611
OGFOD1	0.645232974910394	-0.8255	4.1719959480288	0.000152245018198922	0.00169124357173151	0.505094684075476
CLCN7	0.465487455197133	-0.081025	4.17126791635101	0.000152586620126632	0.00169310113692511	0.502944471505879
CNNM3	-0.618731182795698	-0.52485	-4.17059946010547	0.00015290092671205	0.00169465193772522	0.500970343363514
KCNK6	-0.443014336917563	-0.152225	-4.16909318799155	0.00015361148868086	0.00169780302335344	0.496522382454691
