Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	score
SMPD3	-1.47922222222222	2.068825	-6.11759863912967	2.90956021178458e-07	1.06599698476289e-05	6.58402389509055	9.66845183347275
RAB20	1.54394623655914	1.329225	5.92469715365752	5.47837236378889e-07	1.74965517368508e-05	5.96532782016205	9.66718537852327
TSPAN14	1.07445161290323	3.0597	7.85421988005335	1.03236778136435e-09	8.9493382047022e-08	12.1123221329303	9.65520007716805
CFB	1.36833691756272	-3.35065	6.47823563569121	8.91623524960449e-08	3.88196089858341e-06	7.74160260649334	9.64652689026628
ZFYVE26	1.28783870967742	2.079075	6.78242530357902	3.29611205748678e-08	1.68431326137574e-06	8.71650479649089	9.63560669143226
EGR2	1.61067025089606	0.927825	5.67439084593237	1.2439611355519e-06	3.45074819002097e-05	5.16441787769778	9.51131899350581
BRD7	0.919749103942652	0.37425	8.84523944744338	4.60357235408491e-11	7.21107269974872e-09	15.1600509831098	9.50735913582663
ALPL	-2.71364516129032	1.797925	-3.87671174182317	0.000373776567137235	0.00351306552791425	-0.354025365091152	9.30071466930267
GOSR2	1.01976702508961	-0.408125	7.93640594722578	7.94599641948323e-10	7.26744072919322e-08	12.3689846214998	9.27972863055679
SIRT5	0.973924731182796	-0.090875	8.18871920923069	3.57198937246367e-10	3.72908008787632e-08	13.1528047954833	9.20075443474502
MYL12A	1.22932258064516	4.120725	6.78356149286335	3.28390556161388e-08	1.68431326137574e-06	8.72014073575154	9.19976994736171
PUS10	1.60047670250896	0.690925	5.55214475059472	1.85520222439748e-06	4.81608513280083e-05	4.77449213635178	9.1733062621058
CRTAP	-2.00421970357454	-2.27127027027027	-4.72955932691412	2.64992474041925e-05	0.000409754131322177	2.19025802938476	9.17284551805748
OXER1	-1.99244670816827	0.602631578947368	-4.74486900924894	2.52375993426997e-05	0.000396803803575229	2.23746846074525	9.16117424409422
TXLNB	1.60399283154122	2.25165	5.5297031807779	1.99628654863705e-06	5.08504496727822e-05	4.70302191437059	9.14240164119184
IL15	1.39723655913978	2.177525	6.10871112654005	2.99565300584841e-07	1.09098136995679e-05	6.55550240631435	9.11488456097736
SLAMF7	1.35008602150538	6.36665	6.25912393163345	1.82883761858611e-07	7.18873863921154e-06	7.03830655134514	9.09664315014665
ACSM1	1.70613229064842	0.157545454545455	5.25702001812944	4.85170832207945e-06	0.000104145781792109	3.83801941586961	9.0665666758713
RIN2	2.10701433691756	2.535825	4.5056364941742	5.38557326656753e-05	0.000729266695398525	1.50498479978384	8.99435550653967
DYNLT1	1.69936559139785	2.832675	5.22969319895492	5.30164809191831e-06	0.000111899350705293	3.75173634060106	8.96515459575219
ADAR	1.2670394265233	3.6294	6.49386872116721	8.47107329830603e-08	3.70475903843483e-06	7.79176058089199	8.96058082381322
ABCC5	-1.15291756272401	-0.5804	-6.9737908734068	1.76603492574037e-08	9.85427189311106e-07	9.32812154633814	8.93857068457281
PTX3	1.41997242900469	-2.91941025641026	5.94463208448836	5.13166929524088e-07	1.6719254089763e-05	6.02922184482146	8.93125928698439
IFITM3	1.63345161290322	4.166925	5.35511867737409	3.52703747139362e-06	8.21199204070998e-05	4.14841067871878	8.90654180968851
C5	1.35294982078853	-1.937575	6.13711759026119	2.72906568661784e-07	1.00365525573381e-05	6.64666715743254	8.88074369731301
FMNL2	1.53460215053763	-1.82335	5.59060880882705	1.63608801811025e-06	4.37597205725412e-05	4.89707352693858	8.87950473670212
SLC27A3	1.41869534050179	2.7386	5.91082922187479	5.73325993034249e-07	1.81316679686304e-05	5.9208868091328	8.85492652204124
GTPBP1	1.11197849462366	1.35345	7.12190096557462	1.09107241707488e-08	6.6624038348302e-07	9.80024274367742	8.85373559374975
AGAP4	-1.14104659498208	0.8448	-6.97709549626012	1.74713621527315e-08	9.85427189311106e-07	9.33866830990736	8.85186662861418
CCNF	2.01572555043523	-3.02591428571429	4.59167925875603	4.10501414475086e-05	0.000583537076594233	1.76709354506816	8.84235372575541
RPS3A	-1.5678853046595	0.817666666666667	-5.4747435113305	2.38851215147612e-06	5.93096278227151e-05	4.52815254212786	8.81445134784293
EIF3L	-1.14027240143369	-0.8276	-6.95381394196464	1.88473797955491e-08	1.03971142292606e-06	9.26435311923448	8.80831811304696
TERF1	0.998827956989248	-0.751575	7.7304845602034	1.53287297028975e-09	1.28298824728821e-07	11.7247235514928	8.80416286789633
ACP2	1.10788172043011	-0.075725	7.0885992732416	1.21570622962595e-08	7.19712913624292e-07	9.69419567566526	8.76907366143166
TMEM164	-1.12397491039427	1.170475	-6.9830080220357	1.71382905845628e-08	9.78798019326588e-07	9.35753685703328	8.72882568089788
PSMA4	1.09818637992832	0.74965	7.09323419771645	1.19753677657031e-08	7.17708923686491e-07	9.70895914888018	8.69951528016507
SPTLC2	1.78867383512545	2.242	4.90868827450175	1.49434662348015e-05	0.000259082345845871	2.7451958284215	8.63133261643965
CD93	-1.43818279569893	7.258075	-5.73809545190333	1.0098126766942e-06	2.91793788036429e-05	5.36797425667411	8.62299770225456
ISL2	-1.45495340501792	-1.0217	-5.66839351548211	1.26861394211016e-06	3.49913998975783e-05	5.14526628255376	8.57938085134464
NCOA4	-1.24560215053763	2.798325	-6.35840809560304	1.32055851871123e-07	5.5264235595549e-06	7.35702974859112	8.56879906382903
MTG1	1.24386738351254	0.080775	6.33440096879219	1.42871956275249e-07	5.90273967436762e-06	7.27996505008404	8.51433817587258
NHSL1	1.9997623089983	-4.25623684210526	4.49295110740791	5.60490129255357e-05	0.000747971831034213	1.46647754650948	8.50185353551251
MCM10	1.99893189964158	-3.13805	4.49387071705679	5.5887109530617e-05	0.00074778990309647	1.46926787441461	8.50083440489004
NUB1	1.40911111111111	2.64095	5.75390185685654	9.58870316702419e-07	2.81258969935462e-05	5.41851417048095	8.48036903005595
TP53INP2	-1.13983512544803	-1.84715	-6.73633803719247	3.83162011760195e-08	1.91758761452564e-06	8.56897940309888	8.45372120140863
PHLDA3	1.01770250896057	-3.060725	7.36199491892397	5.01336988987799e-09	3.57903001917834e-07	10.5627388445414	8.44679877916087
TSPAN2	-1.80882078853047	3.680275	-4.79147145809282	2.17504133425886e-05	0.000353726571429133	2.38143653083637	8.43368568668858
VAMP5	1.32074193548387	2.407575	5.98643700784833	4.47413044590699e-07	1.49276056698663e-05	6.16325009754161	8.38577535704133
NUP205	0.900670250896057	-0.698425	8.07034356986877	5.19372682110321e-10	5.18384986147656e-08	12.7858638232558	8.36229176580897
LHFPL2	1.64916845878136	0.02855	5.07401542508353	8.77529450693165e-06	0.000170398668735599	3.26187147925917	8.33941330751138
CHMP5	1.5149605734767	2.92965	5.38035069020139	3.24892038620559e-06	7.63771622994433e-05	4.22840089477724	8.31449892708011
SLPI	-1.94740143369176	-1.809125	-4.50528963874743	5.39145675711451e-05	0.000729266695398525	1.50393142508772	8.31208160917083
PSME2	1.3889605734767	2.538	5.72815748649333	1.04321396458363e-06	2.98777710387683e-05	5.33620484331423	8.30824352384996
KCND1	1.72914336917563	0.220975	4.89055753925309	1.58386415319302e-05	0.000271023672641631	2.68878351502079	8.30037591194891
GPD2	1.54751525719268	1.0787027027027	5.25654433078358	4.8592068340535e-06	0.000104145781792109	3.8365167551579	8.22262113423225
BLZF1	1.2815376344086	1.928525	6.01255622532698	4.10674604844342e-07	1.39825066922194e-05	6.24701299255718	8.18454286010866
CACNB4	-2.09976446492575	-1.48042857142857	-4.22830806709681	0.000127965822358903	0.00146167078739128	0.67185450382381	8.17418570096023
SP100	1.17883154121864	5.00215	6.38847255457214	1.19659756700176e-07	5.07326016507427e-06	7.45353310904499	8.1599330914338
OSBPL5	1.21358064516129	1.896525	6.23187577407831	1.99984182626597e-07	7.79127331771182e-06	6.95083292725741	8.12978202426881
ZNF496	1.14169534050179	-0.933075	6.5000228092754	8.30200623630574e-08	3.65094943355137e-06	7.81150449166893	8.08413571273729
ATP1B2	1.92221607782898	-1.28425714285714	4.45861446273642	6.24349706095954e-05	0.00081805820465393	1.36242763561375	8.08209606868393
NDC80	1.46332506203474	-0.763538461538461	5.3999808713284	3.04771237518243e-06	7.21713157332833e-05	4.29067327843198	8.07173912010754
SLC38A10	1.48696415770609	-0.741825	5.33141441096874	3.80980586521422e-06	8.682958954311e-05	4.07331940079211	8.05800323502758
FNIP2	1.02646953405018	0.925625	7.04215798462369	1.41379939786872e-08	8.21950799635174e-07	9.54620067902418	8.0573877852497
HMGN2	0.945164874551972	1.184725	7.51887378122356	3.02307219529241e-09	2.27527193365069e-07	11.0587653797408	8.05238080689591
RPGR	-1.13350896057348	0.974975	-6.50979078004859	8.0405758020011e-08	3.58100690190957e-06	7.84284125113635	8.04192058752015
TMEM62	1.26200716845878	0.5475	5.98665897794086	4.47087394788983e-07	1.49276056698663e-05	6.16396187072987	8.0132502759017
PDZD8	-0.765100358422939	0.626825	-8.9463155350767	3.37272046193047e-11	5.84745410087195e-09	15.4646133097391	8.01214598957571
STRADB	-1.97138709677419	2.389175	-4.34668734666252	8.86114812061982e-05	0.00107810635467541	1.02516627232391	7.98906593109908
NSUN7	-1.63751971326165	0.9297	-4.93930852041694	1.35437445628303e-05	0.000241835792636613	2.84058502247046	7.97187375911635
TMEM45A	1.72479569892473	-4.06595	4.74462212451435	2.52574673611589e-05	0.000396803803575229	2.23670680296275	7.92993829752207
SPON2	1.70583870967742	3.580025	4.78101608353049	2.24888992314195e-05	0.00036330236711789	2.34910335855635	7.92879257088149
APOBEC3G	1.10864157706093	3.378975	6.54562724413262	7.15017062978261e-08	3.24397227311025e-06	7.95779265901529	7.92200192903733
IL2RG	1.1584982078853	2.430725	6.31045347833585	1.54545138535856e-07	6.22605290474947e-06	7.20308889502423	7.89046717313053
RPS14	-0.997781362007168	-0.147725	-7.06835470877704	1.29837465916357e-08	7.59392744928864e-07	9.62969695688082	7.86910245905145
SLC3A2	1.19174193548387	-2.2004	6.15153202879627	2.6030009669756e-07	9.64600625510158e-06	6.69293120380319	7.84705536687269
MRPS18C	1.1068458781362	1.18925	6.50171302548878	8.25616708494131e-08	3.65094943355137e-06	7.81692702360919	7.84003455059121
IDO1	2.43917921146953	3.104475	3.70848180290368	0.000616842654327471	0.00526730460058524	-0.830667468889831	7.8293398825391
IDH3A	1.10918279569892	-0.19505	6.47191716710624	9.10274454140912e-08	3.94547083716701e-06	7.72132895131966	7.80956489142453
APEX2	0.75468458781362	-0.635675	8.84514829070323	4.60486669465878e-11	7.21107269974872e-09	15.1597757497422	7.80101077057172
APOBEC3F	1.24616855068468	0.702128205128205	5.92303155037772	5.50837757884119e-07	1.75347009550719e-05	5.95998991508918	7.79973942219763
RNF141	-1.22813261648745	1.667975	-5.97083178526925	4.70911233808511e-07	1.5498566674735e-05	6.11321340694866	7.77046991813673
SORL1	-1.5042688172043	3.357525	-5.15042719765809	6.85440204209962e-06	0.000138356318974522	3.50194166002608	7.76808994062057
MYOF	1.45024014336917	0.207825	5.27792026098635	4.53333713144487e-06	9.84657051659917e-05	3.90406578780891	7.74947710039056
PSMB9	1.16114695340502	4.416	6.18602677901267	2.32446174971547e-07	8.85027416783824e-06	6.80365282536139	7.70267453043683
CLEC9A	-2.17859160868648	4.45261764705882	-3.91488807533123	0.000333230011516239	0.00320329720971402	-0.24449915736869	7.5755205072885
TRIP6	0.913982078853047	-2.024775	7.32956115608459	5.5673577716354e-09	3.90493297095097e-07	10.4599614424347	7.5443287668322
ZKSCAN5	0.845189964157706	-0.5372	7.80479731103244	1.2087354594279e-09	1.03854978545004e-07	11.9576739058022	7.53712412041079
KLHDC8B	1.76416487455197	1.05545	4.49373416868852	5.59111207312848e-05	0.00074778990309647	1.46885354026408	7.50211430854528
OSBPL8	-1.34727240143369	3.758975	-5.42313451514168	2.82625022000867e-06	6.80894873103329e-05	4.36416782042327	7.47573080764551
RAB36	-1.31111111111111	-2.052	-5.5264211118031	2.01779597777987e-06	5.10693882291933e-05	4.6925725587519	7.46693871405988
CPEB3	1.45256989247312	2.461075	5.12552457343202	7.42957852028424e-06	0.000147512838146093	3.4236209763764	7.45028301397934
MRPL17	0.993451612903226	-0.982075	6.77604866068103	3.36546900945416e-08	1.71075071271154e-06	8.69609787199276	7.42401860604559
PRKCE	0.970096774193548	0.585825	6.89847669228002	2.25714158723126e-08	1.20409822364991e-06	9.08760950748165	7.41778793966058
ANKFY1	1.13862007168459	0.896875	6.08873523953639	3.19856875256217e-07	1.14593741766148e-05	6.49140081555813	7.39538781759356
CPPED1	-1.29225448028674	3.969725	-5.53735695890013	1.94700876376034e-06	5.00092806543629e-05	4.7273929179875	7.37958990829494
PPM1L	1.31776702508961	0.464825	5.45644953779609	2.53537226829494e-06	6.22654564495434e-05	4.46999879053344	7.37416927442091
PIP4K2C	0.984885304659498	0.861175	6.7846182448654	3.27259323857439e-08	1.68431326137574e-06	8.72352242175879	7.37197284465762
LGALS9	1.80015807370646	2.96651282051282	4.35624932141768	8.60085893298656e-05	0.00105556310581348	1.05386056794567	7.31846735768606
FXYD6	1.36011827956989	0.807425	5.29903781813439	4.23271563123413e-06	9.36114716711894e-05	3.97084587984926	7.3084335960369
IFI30	1.2763440860215	3.9425	5.54449190081259	1.902162165675e-06	4.92482465774362e-05	4.75011575976016	7.30164857089135
NRIP1	1.05030107526882	1.22165	6.38459327101069	1.21191317656407e-07	5.0937078057405e-06	7.44108150102674	7.26443731292627
CD69	1.23202867383513	0.8266	5.63694434361748	1.4060817205532e-06	3.82399087530841e-05	5.04487332274057	7.20981878619029
RAB8A	1.05705734767025	3.278775	6.30672993088109	1.56444073068756e-07	6.27651035299403e-06	7.19113538924473	7.1939527037122
GART	0.962232974910394	-1.172825	6.76101017256494	3.53489846857751e-08	1.77825540059166e-06	8.64796468992832	7.17019742084348
RGS2	-1.95863799283154	4.41805555555556	-4.03869493403508	0.000229001770135296	0.00235527350237668	0.11394368482117	7.12975794926427
AMPD2	-1.01964516129032	0.166775	-6.42951282765481	1.04597787249913e-07	4.47374412515157e-06	7.58525331338879	7.11761010923052
PIWIL4	1.27207168458781	3.0563	5.43125089632123	2.75246583022037e-06	6.647684265077e-05	4.38994212602585	7.07307228334379
MCTS1	0.95105017921147	0.250175	6.73195384551217	3.88690602944865e-08	1.92540666530189e-06	8.55494158850635	7.04765840466816
PRICKLE1	1.29355555555555	0.44295	5.32863157097232	3.84444487868961e-06	8.74138532252867e-05	4.06450743323198	7.00481853129393
DOK4	-0.998066354195386	-2.4525641025641	-6.4547872004683	9.6282989866602e-08	4.15471799384373e-06	7.66636198381509	7.00288310214076
CD68	1.29715770609319	4.016075	5.30827104928988	4.10757254889918e-06	9.23157913825514e-05	4.0000586767924	6.98702941053588
TIPIN	1.93105246008472	-2.92327272727273	4.02153896568815	0.000241277775100065	0.00245551983065675	0.0639865634973482	6.98554882961099
MGAM	-1.83877758913413	9.26994736842105	-4.14674575950364	0.000164539598684755	0.00180306429303644	0.430606449677634	6.95743712982193
CA4	-1.69186738351254	2.066025	-4.37990480427302	7.98866762048054e-05	0.000993111061808522	1.12494431168224	6.93246999676373
CD164	1.1306917562724	3.233175	5.81300162568138	7.9008579152032e-07	2.35304998462294e-05	5.60758853978501	6.89984941763813
PHACTR2	1.4686917562724	2.081125	4.79536327107224	2.14816771248983e-05	0.000350530425555693	2.39347682363244	6.85575297591462
EHHADH	0.879878136200717	-1.96565	6.99060961024151	1.67194297416772e-08	9.6052629208251e-07	9.38179305195396	6.84261740685176
GPT2	0.940039426523297	-3.681025	6.60854387404385	5.81930362476058e-08	2.71632783138464e-06	8.15953878618967	6.80130649972621
DDB2	1.25082437275986	-1.2545	5.34439127638346	3.65232594915457e-06	8.42290561528308e-05	4.11442122065211	6.80127055845799
APOL4	1.02521505376344	2.503875	6.17713688159595	2.39325809632826e-07	9.00625692141514e-06	6.77511691853393	6.78795959800369
CCDC93	0.851767025089606	0.213675	7.0964378570998	1.18513793686532e-08	7.14689703666173e-07	9.71916293705767	6.75130228393699
MAP7	-1.70022608216157	-1.8375641025641	-4.28400829443096	0.000107686211243715	0.0012734779841233	0.83764362926398	6.74622489238294
PIR	1.58107904169025	-5.73171052631579	4.49522234520614	5.56499791301567e-05	0.000747310715594318	1.47336939760098	6.72675611146463
ZDHHC24	0.796455197132616	-0.578525	7.433504299165	3.98006811134999e-09	2.92746070402251e-07	10.7890710435897	6.69031086435939
SH2D2A	1.21446594982079	3.0711	5.38286981918242	3.2223791887763e-06	7.59370862714299e-05	4.23639028792278	6.6696324682188
IFI27L1	1.37156630824373	-0.511925	4.92441756148842	1.42074683627985e-05	0.00025114928647154	2.79417809044691	6.64864477730398
MTMR1	1.03431541218638	1.71615	6.03893720236646	3.7662687577047e-07	1.3059536917341e-05	6.33163169478884	6.64453394373148
DPEP3	-2.1583788254756	4.35158974358974	-3.6018084356742	0.000843655131515762	0.00673052397032583	-1.12752125563442	6.63450047964589
CDK17	1.05897491039426	2.74815	5.91348338881244	5.68357769517267e-07	1.80332862230168e-05	5.92939182978246	6.61369881842318
RBM3	-1.54456989247312	-1.616375	-4.50232042890963	5.44208044050531e-05	0.000733849430512029	1.49491523925104	6.58640906202139
CACNA2D3	-1.901233729485	0.856210526315789	-3.90409537601798	0.000344238955954155	0.00328311986577494	-0.275512082877094	6.58423854769844
AMBRA1	1.05410532120209	0.888923076923077	5.90460934855027	5.85139220001017e-07	1.83854908964073e-05	5.90095675795128	6.56996523404679
CDC6	1.93141218637993	-2.93205714285714	3.84911261014912	0.000406024551101084	0.0037579526850719	-0.432900835734979	6.55028342715606
SPNS3	-1.8079605734767	0.423275	-4.01893131958968	0.000243198832312923	0.00246216628042354	0.0564011847028318	6.53403914542653
MSR1	1.86219122348154	5.9602972972973	3.92983706852087	0.000318543733026048	0.00308041942624492	-0.201479761814083	6.51176787665655
NAP1L4	1.45980758347482	0.393684210526316	4.64294404648802	3.48976710282271e-05	0.000511814936575614	1.92399324275315	6.50665955164049
LRRC3	1.46179946696076	-1.73374358974359	4.63210825307735	3.61174910634593e-05	0.000528109519179407	1.89078534104067	6.49372608241312
CUL1	0.80279211469534	0.457275	7.19754042649845	8.53634438414061e-09	5.45258997536981e-07	10.0408643566088	6.4775112721162
DPH3	0.90541935483871	-0.2473	6.54324514095124	7.20616156048882e-08	3.2541684925947e-06	7.95015249308629	6.46677304120543
NLRP1	-1.20029749103943	2.427325	-5.2842745973325	4.44071680024232e-06	9.66702229003423e-05	3.92415520505067	6.42464864161972
FCGRT	-1.06199283154122	2.1284	-5.76497866954511	9.2470577411739e-07	2.72059647300174e-05	5.45393897219975	6.40806095474529
SPCS3	1.09766308243728	1.5848	5.6197766340619	1.48728282442565e-06	4.02229218449822e-05	4.99009596843923	6.39674844529755
BAK1	1.19135483870968	0.7063	5.28882421393855	4.37555785284213e-06	9.60829111927341e-05	3.93854155783223	6.38443075320113
CD40	0.900612903225806	1.780975	6.49971315312042	8.31043181393402e-08	3.65094943355137e-06	7.81051105075126	6.37667835407749
POMP	1.07352688172043	1.34165	5.6911925214355	1.1774081413208e-06	3.29436762077339e-05	5.2180826813577	6.36501921218424
EEF1A1	-1.24097132616487	0.532025	-5.11059643015423	7.79703074877926e-06	0.000153552477768555	3.37670819400995	6.33896933658059
KYNU	1.14310035842294	0.702125	5.41565895660969	2.89594652409384e-06	6.92530660158303e-05	4.34043361273158	6.33072922101799
MYD88	1.0779247311828	4.901725	5.65136493958843	1.34129684704202e-06	3.66835241913548e-05	5.0908996905147	6.33008613955461
TLR3	1.53594982078853	0.70125	4.39136564040641	7.70762097138128e-05	0.000967119226714907	1.15943259110464	6.31748395173782
CAPN2	0.864387096774194	0.9669	6.63489822376292	5.33852911021761e-08	2.52957657554476e-06	8.24401575979176	6.28632291609121
ATXN7L1	1.51626504916827	1.05074358974359	4.40966159552372	7.27891351876592e-05	0.000929406628818186	1.21455466720604	6.27420385156881
CNP	1.28717921146953	0.349675	4.94214410362594	1.34208742485095e-05	0.000240451219054611	2.84942582560677	6.27141925881094
CCNJL	-2.01271684587814	0.7297	-3.63368895288179	0.000768581222433207	0.00625494978089187	-1.03926080523096	6.26822466360083
RPL4	-1.21235842293907	0.4912	-5.15061806446325	6.85016851917358e-06	0.000138356318974522	3.50254224770658	6.26098108136292
RPL27	-1.19753405017921	0.5238	-5.18377562315709	6.15270083978975e-06	0.000126829240877959	3.60694396055729	6.24027113884308
EEF1B2	-1.28082795698925	0.031025	-4.93916076823385	1.35501772782282e-05	0.000241835792636613	2.84012439317474	6.23514096941202
RHEBL1	0.936390681003585	-0.370075	6.17717548515362	2.39295499413537e-07	9.00625692141514e-06	6.77524083167286	6.19990400383195
VTA1	0.755258064516129	0.318325	7.27786757192709	6.58063126415368e-09	4.46792649955721e-07	10.2960006316537	6.17931940971271
SP140L	0.964501792114695	0.5416	6.01316430408777	4.09856202284604e-07	1.39825066922194e-05	6.24896326636099	6.1606283539806
WSB1	1.06060573476702	1.355525	5.60572799322284	1.55719243611989e-06	4.18802807819613e-05	4.94528481604245	6.15963507754502
ARMCX3	0.836240143369176	1.317975	6.69530164985045	4.38157906239985e-08	2.13772618677589e-06	8.43755854824458	6.15336383801034
RAB27B	1.72755913978495	1.088525	3.97653734842886	0.000276596771477597	0.00275151439987294	-0.0666213699181641	6.14691955177238
ZBP1	1.16491397849462	5.055475	5.21221483400825	5.61088357085599e-06	0.000117405320235864	3.69659304193066	6.11692688944026
PI4K2B	1.47885304659498	2.008	4.40358030070383	7.41875060611962e-05	0.000939095823139706	1.19622406831881	6.10717391958124
UBR1	0.988555555555555	0.310575	5.85834397296926	6.80979679237333e-07	2.08568823524141e-05	5.75275391871486	6.09628949386354
PPP1R11	0.783695340501792	1.507475	6.9599245056903	1.84760151314813e-08	1.02504931949458e-06	9.28386078417566	6.06062303431368
ZNF132	0.964641577060932	1.073375	5.93639267081326	5.27222836877176e-07	1.71197542583294e-05	6.00281196037394	6.05602540255188
RMI2	1.03012903225806	-1.95765	5.64499388604539	1.36954401785832e-06	3.73508507567033e-05	5.07056354799739	6.0400832957161
CX3CR1	1.3082688172043	4.767575	4.75817978570098	2.41889116148183e-05	0.000386437767076885	2.27854955713387	6.0394708068132
PSMA5	0.832953405017921	0.75965	6.57793273092167	6.43253776868952e-08	2.97397662839079e-06	8.06139411456814	5.99028241344178
EHD4	0.948928315412186	0.505975	5.95534781866842	4.95444908812846e-07	1.61962108406193e-05	6.06357216806116	5.98299742224602
ZNF91	-1.00378494623656	-0.2606	-5.71039633419652	1.10567477445603e-06	3.1480927815817e-05	5.27943948256477	5.97891714860613
PPP1R12B	-1.04707885304659	1.637625	-5.52611074344639	2.01984190750955e-06	5.10693882291933e-05	4.69158445892614	5.96278174761399
ZCCHC10	1.3234229390681	0.672875	4.67755535934274	3.12666030275168e-05	0.000468468285176173	2.03021964070729	5.96191354065476
SESTD1	0.95947311827957	1.073925	5.88595947844451	6.22036874531473e-07	1.94817935962131e-05	5.84120587306135	5.95466658982761
EXT1	1.12114336917563	-0.918225	5.25055729758618	4.95457230641718e-06	0.000105955820535252	3.81760627307014	5.94765865508771
PYGL	-1.32023297491039	1.405375	-4.66885170907155	3.21430828615921e-05	0.000476453727485798	2.00348508217176	5.93169119910687
TNK2	1.0324229390681	1.99135	5.55573963531635	1.83354307063111e-06	4.78850917328981e-05	4.78594427184316	5.92270984643149
BCL2L13	0.988469534050179	0.873175	5.72980959684708	1.03758590356571e-06	2.98777710387683e-05	5.34148590711409	5.91497790633422
ADAP2	1.05650179211469	2.9869	5.45249852628005	2.56825033081683e-06	6.28089230778353e-05	4.45744277679543	5.90622815541416
NSF	0.78615770609319	0.59005	6.7984854308491	3.12772353228501e-08	1.62390736764466e-06	8.7678944404832	5.89993405910149
FCHO2	-1.29317204301075	1.840125	-4.71117406182134	2.80966626881758e-05	0.000430268924352522	2.13362059627819	5.88567245139803
IRS2	-1.23851971326165	-0.360075	-4.83705203623852	1.88006669123773e-05	0.0003152602332509	2.52261504307947	5.85302958491861
NDUFAF1	0.79678853046595	0.4244	6.68256058341316	4.56795390843537e-08	2.20648082074622e-06	8.39674336251059	5.84864954939664
FYTTD1	0.904953405017921	1.34845	6.05994352457346	3.51544871254188e-07	1.24111381955335e-05	6.39902143867362	5.84058668156613
NHSL2	-1.55718775847808	4.63384615384615	-4.12100766928069	0.000178066282527975	0.00192307623700123	0.354865752463774	5.83854829051871
PTGS2	-1.43137275985663	0.461575	-4.3619127443894	8.45023846617895e-05	0.00104508372272967	1.07086643952228	5.83016881091724
TTC9C	0.712931899641577	0.1233	7.27150064591904	6.71765133706065e-09	4.52928311330013e-07	10.2757934791762	5.82663738222809
SNRNP35	0.901605734767025	0.9493	6.05884487292394	3.52814310636238e-07	1.24111381955335e-05	6.39549667079117	5.81756935624997
ZNF197	1.25936917562724	-0.7411	4.75730099279799	2.42568029590881e-05	0.00038671477820983	2.27583634865174	5.81219835443165
EFHC2	-1.41295238095238	1.22162857142857	-4.39127273845488	7.70985973300379e-05	0.000967119226714907	1.15915290051559	5.81140747318546
AXL	0.867655913978494	-2.8239	6.22798434869974	2.02553615344824e-07	7.83503207722271e-06	6.93834062661142	5.80762015464078
ASPHD2	1.12275268817204	3.0258	5.12967831259607	7.33042149145455e-06	0.000146744458269139	3.43667942659938	5.76519027836254
TFEC	1.44276174306734	8.44389473684211	4.29790946368634	0.000103136623209746	0.00123167709070532	0.87914658560868	5.7516953416098
TRIM34	0.84247311827957	4.10625	6.32182010612028	1.48889962978216e-07	6.06726394894491e-06	7.23957829424462	5.75167735690191
SAR1B	0.968627240143369	0.072575	5.69457091962286	1.16446068625734e-06	3.27702863851377e-05	5.22887528173706	5.74771312853771
CST3	-1.13368100358423	-0.270825	-5.07546583434293	8.73428909363299e-06	0.000170169689042239	3.26642131668958	5.73503421395478
RPS18	-1.14901792114695	0.0664	-5.02723936696653	1.02049380603144e-05	0.000194274007112926	3.11529085646567	5.73496632917948
CHST12	0.929387096774193	0.852275	5.84351621496198	7.14895135673544e-07	2.17583601011111e-05	5.70527298224452	5.71178786722111
PDXK	0.925362007168459	0.2166	5.84507590165186	7.11249775570624e-07	2.17154845000478e-05	5.71026694504257	5.68910513036848
SLC27A1	-1.38409318996416	-1.56845	-4.38845275970992	7.77811984396224e-05	0.000973167082023575	1.15066406177724	5.68741244077326
CENPO	1.76943010752688	-3.176025	3.70475001335679	0.000623675049890255	0.0053162959257107	-0.841125173956567	5.67109715519341
FBXO22	0.739777777777778	-1.65145	6.91037647684046	2.17126809931015e-08	1.17115788756679e-06	9.12562889123683	5.66912909319577
TMX4	-0.748663082437276	1.398675	-6.84414060724296	2.69474009126904e-08	1.42191475794191e-06	8.91392659367335	5.66699256232793
SLFN12	1.19868100358423	2.9592	4.83065822549175	1.91893110589271e-05	0.00032011859290571	2.5027898904532	5.65410711283726
DNAJB4	1.1345905707196	-0.544358974358974	5.00406124682014	1.09964265318041e-05	0.00020650736014949	3.04277084830049	5.62614920329768
PYROXD2	-1.14836917562724	-0.846875	-4.95382483140079	1.29262391874407e-05	0.000234143388565041	2.88585695176236	5.61383465366202
PIK3AP1	1.26537634408602	8.056	4.61958202798135	3.75799349893376e-05	0.0005437609371259	1.8524261303472	5.59934596818103
IL1RAP	-1.7499430740038	1.09179411764706	-3.7004751592433	0.000631591391416958	0.00537409115734071	-0.853098358629357	5.5990545082343
PGPEP1	0.838756272401434	-0.182075	6.20659631205291	2.17276980668628e-07	8.33811148344549e-06	6.86968170720957	5.58862153729997
CEACAM1	1.68095340501792	2.31585	3.79372837014531	0.00047905611822359	0.00427495942264048	-0.590391941860942	5.58011579923846
DDIT3	1.26771684587814	1.081925	4.5996517083013	4.00276910201893e-05	0.000573198896924805	1.79145873210216	5.57496162713673
RPS20	-0.883068100358422	-0.3166	-5.96099827178723	4.86347491752798e-07	1.59525263426619e-05	6.08168659889827	5.57485600237955
